       20	2017-06-21 07:52:48	1	0	1	0
       23	2017-06-21 07:53:55	1	0	1	0
        9	2017-06-21 07:54:03	1	0	1	0
       25	2017-06-21 07:54:39	1	0	1	0
       15	2017-06-21 07:54:48	1	0	1	0
       16	2017-06-21 07:54:56	1	0	1	0
       26	2017-06-21 07:55:01	1	0	1	0
       18	2017-06-21 07:56:22	1	0	1	0
       21	2017-06-21 07:56:54	1	0	1	0
       17	2017-06-21 07:57:30	1	0	1	0
       19	2017-06-21 07:57:34	1	0	1	0
       24	2017-06-21 07:57:55	1	0	1	0
       10	2017-06-21 07:57:59	1	0	1	0
       29	2017-06-21 07:58:03	1	0	1	0
       28	2017-06-21 07:58:07	1	0	1	0
       27	2017-06-21 07:58:18	1	0	1	0
        7	2017-06-21 07:58:33	1	0	1	0
       14	2017-06-21 08:01:06	1	0	1	0
       11	2017-06-21 08:03:37	1	0	1	0
       22	2017-06-21 08:03:53	1	0	1	0
        8	2017-06-21 08:04:49	1	0	1	0
        5	2017-06-21 08:08:42	1	0	1	0
        6	2017-06-21 08:08:51	1	0	1	0
       31	2017-06-21 08:11:48	1	0	1	0
        4	2017-06-21 08:13:03	1	0	1	0
       12	2017-06-21 08:23:00	1	0	1	0
       13	2017-06-21 08:23:32	1	0	1	0
       12	2017-06-21 11:33:02	1	0	1	0
       18	2017-06-21 11:33:48	1	0	1	0
        8	2017-06-21 11:36:09	1	0	1	0
        9	2017-06-21 11:37:20	1	0	1	0
       19	2017-06-21 11:37:59	1	0	1	0
       17	2017-06-21 11:38:21	1	0	1	0
       21	2017-06-21 11:38:26	1	0	1	0
       28	2017-06-21 11:38:34	1	0	1	0
       10	2017-06-21 11:39:00	1	0	1	0
       20	2017-06-21 11:39:04	1	0	1	0
       23	2017-06-21 11:39:07	1	0	1	0
       25	2017-06-21 11:39:11	1	0	1	0
       24	2017-06-21 11:39:23	1	0	1	0
       11	2017-06-21 11:39:39	1	0	1	0
       26	2017-06-21 11:40:05	1	0	1	0
       26	2017-06-21 11:40:13	1	0	1	0
       29	2017-06-21 11:40:46	1	0	1	0
        7	2017-06-21 11:41:02	1	0	1	0
        5	2017-06-21 11:41:29	1	0	1	0
       27	2017-06-21 11:41:36	1	0	1	0
       16	2017-06-21 11:41:54	1	0	1	0
        6	2017-06-21 11:42:03	1	0	1	0
       31	2017-06-21 11:42:17	1	0	1	0
       22	2017-06-21 11:45:15	1	0	1	0
       13	2017-06-21 11:45:18	1	0	1	0
       15	2017-06-21 11:45:25	1	0	1	0
        4	2017-06-21 11:45:35	1	0	1	0
       14	2017-06-21 11:46:59	1	0	1	0
       28	2017-06-22 07:43:31	1	0	1	0
       28	2017-06-22 07:43:36	1	0	1	0
       20	2017-06-22 07:49:37	1	0	1	0
       20	2017-06-22 07:49:40	1	0	1	0
       15	2017-06-22 07:52:08	1	0	1	0
        9	2017-06-22 07:52:36	1	0	1	0
       23	2017-06-22 07:52:53	1	0	1	0
       24	2017-06-22 07:52:56	1	0	1	0
       21	2017-06-22 07:53:38	1	0	1	0
       19	2017-06-22 07:53:42	1	0	1	0
       18	2017-06-22 07:53:44	1	0	1	0
       17	2017-06-22 07:54:09	1	0	1	0
       25	2017-06-22 07:54:37	1	0	1	0
       26	2017-06-22 07:56:15	1	0	1	0
        7	2017-06-22 07:56:33	1	0	1	0
        7	2017-06-22 07:56:37	1	0	1	0
       10	2017-06-22 07:58:41	1	0	1	0
       22	2017-06-22 07:59:25	1	0	1	0
       16	2017-06-22 08:01:53	1	0	1	0
       11	2017-06-22 08:02:01	1	0	1	0
        6	2017-06-22 08:02:05	1	0	1	0
        5	2017-06-22 08:02:09	1	0	1	0
        5	2017-06-22 08:02:10	1	0	1	0
       27	2017-06-22 08:02:12	1	0	1	0
       12	2017-06-22 08:02:15	1	0	1	0
       14	2017-06-22 08:02:26	1	0	1	0
        4	2017-06-22 08:04:32	1	0	1	0
        8	2017-06-22 08:06:56	1	0	1	0
       29	2017-06-22 08:09:33	1	0	1	0
       23	2017-06-22 11:36:18	1	0	1	0
       12	2017-06-22 11:36:29	1	0	1	0
       18	2017-06-22 11:37:34	1	0	1	0
        9	2017-06-22 11:37:38	1	0	1	0
        8	2017-06-22 11:37:41	1	0	1	0
       19	2017-06-22 11:38:04	1	0	1	0
       29	2017-06-22 11:38:11	1	0	1	0
       27	2017-06-22 11:38:37	1	0	1	0
       11	2017-06-22 11:38:41	1	0	1	0
       17	2017-06-22 11:38:45	1	0	1	0
       13	2017-06-22 11:38:48	1	0	1	0
       25	2017-06-22 11:38:52	1	0	1	0
       24	2017-06-22 11:38:55	1	0	1	0
        6	2017-06-22 11:39:02	1	0	1	0
       21	2017-06-22 11:39:06	1	0	1	0
        5	2017-06-22 11:39:16	1	0	1	0
       10	2017-06-22 11:39:31	1	0	1	0
       26	2017-06-22 11:40:05	1	0	1	0
       26	2017-06-22 11:40:09	1	0	1	0
       22	2017-06-22 11:40:19	1	0	1	0
        7	2017-06-22 11:40:45	1	0	1	0
       14	2017-06-22 11:41:39	1	0	1	0
       15	2017-06-22 11:42:02	1	0	1	0
       31	2017-06-22 11:42:56	1	0	1	0
       28	2017-06-22 11:46:53	1	0	1	0
       28	2017-06-23 07:46:30	1	0	1	0
       20	2017-06-23 07:51:36	1	0	1	0
       31	2017-06-23 07:51:42	1	0	1	0
       28	2017-06-23 07:51:59	1	0	1	0
        9	2017-06-23 07:52:22	1	0	1	0
        7	2017-06-23 07:52:41	1	0	1	0
       24	2017-06-23 07:53:35	1	0	1	0
       25	2017-06-23 07:53:38	1	0	1	0
       23	2017-06-23 07:53:42	1	0	1	0
       26	2017-06-23 07:53:50	1	0	1	0
       14	2017-06-23 07:56:15	1	0	1	0
       15	2017-06-23 07:56:22	1	0	1	0
       17	2017-06-23 07:56:42	1	0	1	0
       18	2017-06-23 07:56:45	1	0	1	0
       21	2017-06-23 07:56:49	1	0	1	0
       19	2017-06-23 07:57:03	1	0	1	0
       27	2017-06-23 07:59:02	1	0	1	0
       10	2017-06-23 07:59:41	1	0	1	0
        5	2017-06-23 08:04:15	1	0	1	0
        6	2017-06-23 08:04:19	1	0	1	0
       16	2017-06-23 08:04:25	1	0	1	0
       16	2017-06-23 08:04:26	1	0	1	0
       29	2017-06-23 08:04:30	1	0	1	0
       30	2017-06-23 08:04:33	1	0	1	0
        8	2017-06-23 08:05:51	1	0	1	0
       13	2017-06-23 08:10:10	1	0	1	0
        4	2017-06-23 08:10:36	1	0	1	0
       22	2017-06-23 08:10:51	1	0	1	0
       12	2017-06-23 08:25:36	1	0	1	0
       11	2017-06-23 08:55:52	1	0	1	0
       12	2017-06-23 11:33:18	1	0	1	0
       18	2017-06-23 11:33:39	1	0	1	0
       27	2017-06-23 11:34:56	1	0	1	0
       29	2017-06-23 11:35:07	1	0	1	0
        9	2017-06-23 11:36:03	1	0	1	0
        8	2017-06-23 11:36:06	1	0	1	0
       11	2017-06-23 11:36:19	1	0	1	0
       19	2017-06-23 11:36:25	1	0	1	0
       21	2017-06-23 11:36:55	1	0	1	0
       17	2017-06-23 11:37:06	1	0	1	0
       23	2017-06-23 11:37:19	1	0	1	0
       30	2017-06-23 11:37:32	1	0	1	0
       30	2017-06-23 11:37:36	1	0	1	0
       25	2017-06-23 11:37:39	1	0	1	0
       24	2017-06-23 11:37:43	1	0	1	0
       23	2017-06-23 11:37:57	1	0	1	0
       25	2017-06-23 11:38:02	1	0	1	0
       10	2017-06-23 11:38:12	1	0	1	0
       26	2017-06-23 11:38:40	1	0	1	0
        6	2017-06-23 11:39:18	1	0	1	0
        5	2017-06-23 11:39:24	1	0	1	0
       16	2017-06-23 11:39:27	1	0	1	0
       14	2017-06-23 11:41:04	1	0	1	0
        7	2017-06-23 11:41:28	1	0	1	0
       15	2017-06-23 11:41:38	1	0	1	0
       31	2017-06-23 11:41:44	1	0	1	0
       20	2017-06-23 11:46:34	1	0	1	0
       13	2017-06-23 11:47:22	1	0	1	0
       28	2017-06-23 11:52:08	1	0	1	0
       24	2017-06-26 07:44:40	1	0	1	0
       25	2017-06-26 07:44:45	1	0	1	0
       11	2017-06-26 07:44:51	1	0	1	0
       20	2017-06-26 07:50:17	1	0	1	0
       20	2017-06-26 07:50:22	1	0	1	0
       20	2017-06-26 07:50:26	1	0	1	0
       23	2017-06-26 07:50:37	1	0	1	0
       22	2017-06-26 07:52:53	1	0	1	0
       22	2017-06-26 07:52:55	1	0	1	0
       31	2017-06-26 07:53:36	1	0	1	0
        7	2017-06-26 07:56:10	1	0	1	0
       14	2017-06-26 07:57:34	1	0	1	0
       15	2017-06-26 07:57:39	1	0	1	0
       18	2017-06-26 07:58:04	1	0	1	0
       21	2017-06-26 07:58:09	1	0	1	0
       17	2017-06-26 07:58:12	1	0	1	0
       19	2017-06-26 07:58:17	1	0	1	0
        9	2017-06-26 07:58:24	1	0	1	0
        8	2017-06-26 07:58:28	1	0	1	0
       30	2017-06-26 07:58:43	1	0	1	0
       10	2017-06-26 07:59:07	1	0	1	0
       26	2017-06-26 07:59:11	1	0	1	0
       27	2017-06-26 08:00:09	1	0	1	0
       28	2017-06-26 08:00:51	1	0	1	0
        5	2017-06-26 08:02:15	1	0	1	0
       16	2017-06-26 08:02:20	1	0	1	0
       12	2017-06-26 08:03:14	1	0	1	0
        6	2017-06-26 08:08:51	1	0	1	0
        4	2017-06-26 08:09:34	1	0	1	0
       13	2017-06-26 08:35:39	1	0	1	0
       12	2017-06-26 11:31:56	1	0	1	0
       19	2017-06-26 11:37:50	1	0	1	0
       18	2017-06-26 11:37:55	1	0	1	0
       17	2017-06-26 11:38:07	1	0	1	0
       23	2017-06-26 11:38:13	1	0	1	0
       11	2017-06-26 11:38:17	1	0	1	0
       10	2017-06-26 11:38:32	1	0	1	0
       10	2017-06-26 11:38:34	1	0	1	0
       25	2017-06-26 11:38:39	1	0	1	0
       21	2017-06-26 11:38:44	1	0	1	0
       24	2017-06-26 11:38:49	1	0	1	0
       27	2017-06-26 11:39:08	1	0	1	0
        6	2017-06-26 11:39:14	1	0	1	0
       16	2017-06-26 11:39:20	1	0	1	0
        9	2017-06-26 11:39:24	1	0	1	0
        8	2017-06-26 11:39:32	1	0	1	0
        5	2017-06-26 11:39:49	1	0	1	0
       26	2017-06-26 11:40:05	1	0	1	0
        7	2017-06-26 11:40:11	1	0	1	0
       14	2017-06-26 11:41:34	1	0	1	0
       15	2017-06-26 11:41:59	1	0	1	0
       13	2017-06-26 11:43:16	1	0	1	0
       22	2017-06-26 11:43:38	1	0	1	0
       28	2017-06-26 11:44:29	1	0	1	0
       31	2017-06-26 11:48:01	1	0	1	0
       30	2017-06-26 11:48:20	1	0	1	0
       20	2017-06-26 11:58:45	1	0	1	0
       24	2017-06-27 07:50:34	1	0	1	0
       25	2017-06-27 07:50:38	1	0	1	0
       23	2017-06-27 07:51:26	1	0	1	0
       21	2017-06-27 07:53:06	1	0	1	0
       19	2017-06-27 07:53:10	1	0	1	0
       17	2017-06-27 07:53:16	1	0	1	0
       18	2017-06-27 07:53:27	1	0	1	0
       22	2017-06-27 07:55:46	1	0	1	0
        9	2017-06-27 07:55:55	1	0	1	0
        7	2017-06-27 07:55:59	1	0	1	0
        5	2017-06-27 07:57:08	1	0	1	0
       15	2017-06-27 07:57:12	1	0	1	0
       14	2017-06-27 07:57:16	1	0	1	0
       20	2017-06-27 07:57:21	1	0	1	0
       26	2017-06-27 07:58:38	1	0	1	0
        8	2017-06-27 08:01:23	1	0	1	0
       31	2017-06-27 08:03:07	1	0	1	0
       11	2017-06-27 08:03:24	1	0	1	0
        6	2017-06-27 08:05:16	1	0	1	0
       16	2017-06-27 08:05:19	1	0	1	0
       27	2017-06-27 08:06:52	1	0	1	0
       10	2017-06-27 08:09:29	1	0	1	0
       30	2017-06-27 08:14:52	1	0	1	0
       28	2017-06-27 08:20:01	1	0	1	0
       12	2017-06-27 08:27:47	1	0	1	0
       13	2017-06-27 08:28:42	1	0	1	0
       12	2017-06-27 11:36:14	1	0	1	0
       18	2017-06-27 11:36:42	1	0	1	0
       19	2017-06-27 11:36:48	1	0	1	0
       17	2017-06-27 11:36:53	1	0	1	0
        8	2017-06-27 11:37:08	1	0	1	0
       21	2017-06-27 11:37:13	1	0	1	0
        9	2017-06-27 11:37:20	1	0	1	0
       23	2017-06-27 11:37:57	1	0	1	0
       10	2017-06-27 11:38:36	1	0	1	0
       11	2017-06-27 11:38:40	1	0	1	0
       24	2017-06-27 11:38:48	1	0	1	0
       28	2017-06-27 11:38:56	1	0	1	0
       25	2017-06-27 11:39:00	1	0	1	0
       30	2017-06-27 11:39:36	1	0	1	0
       26	2017-06-27 11:40:25	1	0	1	0
        7	2017-06-27 11:40:28	1	0	1	0
       22	2017-06-27 11:40:33	1	0	1	0
       27	2017-06-27 11:40:42	1	0	1	0
       13	2017-06-27 11:41:03	1	0	1	0
       16	2017-06-27 11:41:07	1	0	1	0
        6	2017-06-27 11:41:11	1	0	1	0
        5	2017-06-27 11:41:14	1	0	1	0
       15	2017-06-27 11:43:32	1	0	1	0
       14	2017-06-27 11:43:37	1	0	1	0
       31	2017-06-27 11:44:15	1	0	1	0
       20	2017-06-27 11:58:07	1	0	1	0
       20	2017-06-28 07:48:21	1	0	1	0
        9	2017-06-28 07:48:37	1	0	1	0
        7	2017-06-28 07:49:14	1	0	1	0
       21	2017-06-28 07:54:23	1	0	1	0
       19	2017-06-28 07:54:27	1	0	1	0
       17	2017-06-28 07:54:34	1	0	1	0
       18	2017-06-28 07:54:41	1	0	1	0
       23	2017-06-28 07:55:41	1	0	1	0
       24	2017-06-28 07:56:47	1	0	1	0
       28	2017-06-28 07:57:06	1	0	1	0
       31	2017-06-28 07:57:14	1	0	1	0
       30	2017-06-28 07:57:19	1	0	1	0
       10	2017-06-28 07:57:45	1	0	1	0
       26	2017-06-28 07:57:51	1	0	1	0
       25	2017-06-28 07:57:56	1	0	1	0
       27	2017-06-28 08:02:07	1	0	1	0
        5	2017-06-28 08:02:28	1	0	1	0
       22	2017-06-28 08:03:41	1	0	1	0
       14	2017-06-28 08:06:56	1	0	1	0
       15	2017-06-28 08:06:59	1	0	1	0
       29	2017-06-28 08:07:06	1	0	1	0
       11	2017-06-28 08:09:20	1	0	1	0
        8	2017-06-28 08:11:52	1	0	1	0
       13	2017-06-28 08:29:09	1	0	1	0
       17	2017-06-28 11:32:55	1	0	1	0
       19	2017-06-28 11:32:58	1	0	1	0
       18	2017-06-28 11:33:02	1	0	1	0
       21	2017-06-28 11:33:19	1	0	1	0
       28	2017-06-28 11:33:52	1	0	1	0
       29	2017-06-28 11:34:39	1	0	1	0
       27	2017-06-28 11:34:45	1	0	1	0
        8	2017-06-28 11:34:55	1	0	1	0
        5	2017-06-28 11:35:54	1	0	1	0
        9	2017-06-28 11:36:04	1	0	1	0
       30	2017-06-28 11:36:42	1	0	1	0
       23	2017-06-28 11:37:13	1	0	1	0
       13	2017-06-28 11:39:32	1	0	1	0
       22	2017-06-28 11:39:37	1	0	1	0
       10	2017-06-28 11:40:05	1	0	1	0
       26	2017-06-28 11:40:09	1	0	1	0
       11	2017-06-28 11:40:13	1	0	1	0
       31	2017-06-28 11:40:21	1	0	1	0
        7	2017-06-28 11:40:25	1	0	1	0
       24	2017-06-28 11:40:51	1	0	1	0
       25	2017-06-28 11:44:04	1	0	1	0
       14	2017-06-28 11:44:37	1	0	1	0
       15	2017-06-28 11:44:45	1	0	1	0
       15	2017-06-28 11:47:00	1	0	1	0
       20	2017-06-28 11:53:15	1	0	1	0
       23	2017-06-29 07:50:34	1	0	1	0
       24	2017-06-29 07:50:37	1	0	1	0
       25	2017-06-29 07:50:43	1	0	1	0
       26	2017-06-29 07:50:53	1	0	1	0
        9	2017-06-29 07:50:59	1	0	1	0
       20	2017-06-29 07:51:16	1	0	1	0
       11	2017-06-29 07:54:32	1	0	1	0
       19	2017-06-29 07:56:50	1	0	1	0
       18	2017-06-29 07:56:52	1	0	1	0
       21	2017-06-29 07:56:57	1	0	1	0
       17	2017-06-29 07:57:09	1	0	1	0
        7	2017-06-29 07:57:38	1	0	1	0
       30	2017-06-29 07:58:26	1	0	1	0
        5	2017-06-29 07:59:19	1	0	1	0
       31	2017-06-29 08:00:06	1	0	1	0
       27	2017-06-29 08:00:28	1	0	1	0
       10	2017-06-29 08:03:26	1	0	1	0
       28	2017-06-29 08:03:31	1	0	1	0
       15	2017-06-29 08:07:45	1	0	1	0
       14	2017-06-29 08:07:50	1	0	1	0
       16	2017-06-29 08:08:48	1	0	1	0
        6	2017-06-29 08:08:56	1	0	1	0
       22	2017-06-29 08:11:57	1	0	1	0
        8	2017-06-29 08:12:07	1	0	1	0
       12	2017-06-29 08:15:10	1	0	1	0
       13	2017-06-29 09:33:21	1	0	1	0
       28	2017-06-29 11:34:21	1	0	1	0
       27	2017-06-29 11:35:29	1	0	1	0
       12	2017-06-29 11:35:50	1	0	1	0
        8	2017-06-29 11:36:27	1	0	1	0
       19	2017-06-29 11:37:02	1	0	1	0
       18	2017-06-29 11:37:05	1	0	1	0
       17	2017-06-29 11:37:18	1	0	1	0
       21	2017-06-29 11:39:46	1	0	1	0
       31	2017-06-29 11:40:06	1	0	1	0
       23	2017-06-29 11:40:16	1	0	1	0
       25	2017-06-29 11:40:42	1	0	1	0
       24	2017-06-29 11:40:47	1	0	1	0
       26	2017-06-29 11:41:03	1	0	1	0
       10	2017-06-29 11:41:08	1	0	1	0
       11	2017-06-29 11:41:13	1	0	1	0
        5	2017-06-29 11:41:17	1	0	1	0
        6	2017-06-29 11:41:26	1	0	1	0
        7	2017-06-29 11:41:31	1	0	1	0
        9	2017-06-29 11:41:40	1	0	1	0
       16	2017-06-29 11:42:06	1	0	1	0
       30	2017-06-29 11:42:11	1	0	1	0
       22	2017-06-29 11:44:06	1	0	1	0
       13	2017-06-29 11:44:10	1	0	1	0
       14	2017-06-29 11:44:16	1	0	1	0
       15	2017-06-29 11:44:25	1	0	1	0
       20	2017-06-29 12:31:07	1	0	1	0
       24	2017-06-30 07:47:07	1	0	1	0
       23	2017-06-30 07:47:46	1	0	1	0
       25	2017-06-30 07:48:50	1	0	1	0
       26	2017-06-30 07:48:56	1	0	1	0
       28	2017-06-30 07:54:12	1	0	1	0
        9	2017-06-30 07:56:21	1	0	1	0
       20	2017-06-30 07:56:34	1	0	1	0
        5	2017-06-30 07:58:23	1	0	1	0
       10	2017-06-30 07:58:29	1	0	1	0
       31	2017-06-30 07:59:50	1	0	1	0
        7	2017-06-30 08:01:12	1	0	1	0
       21	2017-06-30 08:01:46	1	0	1	0
       19	2017-06-30 08:01:50	1	0	1	0
       18	2017-06-30 08:01:56	1	0	1	0
       17	2017-06-30 08:02:02	1	0	1	0
       27	2017-06-30 08:02:43	1	0	1	0
       22	2017-06-30 08:03:41	1	0	1	0
       30	2017-06-30 08:04:24	1	0	1	0
       15	2017-06-30 08:06:09	1	0	1	0
       16	2017-06-30 08:08:19	1	0	1	0
        6	2017-06-30 08:08:23	1	0	1	0
        8	2017-06-30 08:11:53	1	0	1	0
       12	2017-06-30 08:15:02	1	0	1	0
       11	2017-06-30 08:16:42	1	0	1	0
        8	2017-06-30 11:34:08	1	0	1	0
        9	2017-06-30 11:34:14	1	0	1	0
       12	2017-06-30 11:34:33	1	0	1	0
       28	2017-06-30 11:34:51	1	0	1	0
       20	2017-06-30 11:35:05	1	0	1	0
       27	2017-06-30 11:35:26	1	0	1	0
       17	2017-06-30 11:35:40	1	0	1	0
       19	2017-06-30 11:35:47	1	0	1	0
       18	2017-06-30 11:35:49	1	0	1	0
       11	2017-06-30 11:36:57	1	0	1	0
       10	2017-06-30 11:38:04	1	0	1	0
       10	2017-06-30 11:38:05	1	0	1	0
       31	2017-06-30 11:38:21	1	0	1	0
       25	2017-06-30 11:39:27	1	0	1	0
       24	2017-06-30 11:39:43	1	0	1	0
        7	2017-06-30 11:39:51	1	0	1	0
        5	2017-06-30 11:39:54	1	0	1	0
       16	2017-06-30 11:39:57	1	0	1	0
        6	2017-06-30 11:40:00	1	0	1	0
       26	2017-06-30 11:40:13	1	0	1	0
       30	2017-06-30 11:40:17	1	0	1	0
       23	2017-06-30 11:41:47	1	0	1	0
       15	2017-06-30 11:43:40	1	0	1	0
       22	2017-06-30 11:45:07	1	0	1	0
       22	2017-07-03 07:43:33	1	0	1	0
        7	2017-07-03 07:43:37	1	0	1	0
       20	2017-07-03 07:46:29	1	0	1	0
       24	2017-07-03 07:47:42	1	0	1	0
       23	2017-07-03 07:47:45	1	0	1	0
       25	2017-07-03 07:50:21	1	0	1	0
       26	2017-07-03 07:50:28	1	0	1	0
       21	2017-07-03 07:54:45	1	0	1	0
       17	2017-07-03 07:54:53	1	0	1	0
       19	2017-07-03 07:54:58	1	0	1	0
        9	2017-07-03 07:55:03	1	0	1	0
       14	2017-07-03 07:59:03	1	0	1	0
       31	2017-07-03 07:59:09	1	0	1	0
        8	2017-07-03 08:00:05	1	0	1	0
        5	2017-07-03 08:00:29	1	0	1	0
       28	2017-07-03 08:01:58	1	0	1	0
       18	2017-07-03 08:02:30	1	0	1	0
       10	2017-07-03 08:04:13	1	0	1	0
       11	2017-07-03 08:04:21	1	0	1	0
       30	2017-07-03 08:07:44	1	0	1	0
       12	2017-07-03 08:11:04	1	0	1	0
        4	2017-07-03 08:15:45	1	0	1	0
        6	2017-07-03 08:18:20	1	0	1	0
       16	2017-07-03 08:18:25	1	0	1	0
       13	2017-07-03 08:35:29	1	0	1	0
       12	2017-07-03 11:37:00	1	0	1	0
       19	2017-07-03 11:37:28	1	0	1	0
       18	2017-07-03 11:37:37	1	0	1	0
       17	2017-07-03 11:37:41	1	0	1	0
        8	2017-07-03 11:37:46	1	0	1	0
        9	2017-07-03 11:38:05	1	0	1	0
       21	2017-07-03 11:40:02	1	0	1	0
        5	2017-07-03 11:40:07	1	0	1	0
        6	2017-07-03 11:40:10	1	0	1	0
        7	2017-07-03 11:40:23	1	0	1	0
       16	2017-07-03 11:40:38	1	0	1	0
       11	2017-07-03 11:40:50	1	0	1	0
       22	2017-07-03 11:41:29	1	0	1	0
       24	2017-07-03 11:41:33	1	0	1	0
       25	2017-07-03 11:41:38	1	0	1	0
       23	2017-07-03 11:41:58	1	0	1	0
       10	2017-07-03 11:42:07	1	0	1	0
       30	2017-07-03 11:42:25	1	0	1	0
       26	2017-07-03 11:42:38	1	0	1	0
       13	2017-07-03 11:43:19	1	0	1	0
       14	2017-07-03 11:43:50	1	0	1	0
       31	2017-07-03 11:49:48	1	0	1	0
       28	2017-07-03 11:52:21	1	0	1	0
       17	2017-07-04 07:55:42	1	0	1	0
       24	2017-07-04 07:55:50	1	0	1	0
       25	2017-07-04 07:55:53	1	0	1	0
       18	2017-07-04 07:55:56	1	0	1	0
       11	2017-07-04 07:56:00	1	0	1	0
       19	2017-07-04 07:56:02	1	0	1	0
       21	2017-07-04 07:56:05	1	0	1	0
        9	2017-07-04 07:56:10	1	0	1	0
       23	2017-07-04 07:56:17	1	0	1	0
       26	2017-07-04 07:56:30	1	0	1	0
       22	2017-07-04 07:58:58	1	0	1	0
        7	2017-07-04 07:59:21	1	0	1	0
        5	2017-07-04 08:06:48	1	0	1	0
        8	2017-07-04 08:06:53	1	0	1	0
       28	2017-07-04 08:07:47	1	0	1	0
       14	2017-07-04 08:11:47	1	0	1	0
       15	2017-07-04 08:11:50	1	0	1	0
       20	2017-07-04 08:12:55	1	0	1	0
       16	2017-07-04 08:14:01	1	0	1	0
        6	2017-07-04 08:14:05	1	0	1	0
       30	2017-07-04 08:17:20	1	0	1	0
        4	2017-07-04 08:21:34	1	0	1	0
       27	2017-07-04 08:23:59	1	0	1	0
       10	2017-07-04 08:27:32	1	0	1	0
       13	2017-07-04 08:28:46	1	0	1	0
       29	2017-07-04 08:32:17	1	0	1	0
       28	2017-07-04 11:31:49	1	0	1	0
       19	2017-07-04 11:35:13	1	0	1	0
       17	2017-07-04 11:35:48	1	0	1	0
       18	2017-07-04 11:36:17	1	0	1	0
       21	2017-07-04 11:36:20	1	0	1	0
       29	2017-07-04 11:36:44	1	0	1	0
       30	2017-07-04 11:37:45	1	0	1	0
        8	2017-07-04 11:38:16	1	0	1	0
       24	2017-07-04 11:38:20	1	0	1	0
       23	2017-07-04 11:38:25	1	0	1	0
        9	2017-07-04 11:38:31	1	0	1	0
       25	2017-07-04 11:38:41	1	0	1	0
